object_id_1,object_id_2,multimodal_similarity
436838,437508,0.7036677598953247
436838,437654,0.5835376381874084
436838,437868,0.66334068775177
436838,437898,0.6660335659980774
436838,438821,0.6681350469589233
436884,436885,0.7401806712150574
436884,436896,0.6779114007949829
436885,436896,0.7829142212867737
436896,437059,0.741503894329071
436896,437769,0.6935819983482361
436896,437878,0.6726571321487427
437059,437061,0.7007561922073364
437061,439327,0.8598440289497375
437061,437261,0.7050691843032837
437061,437202,0.7021672129631042
437173,437769,0.719456136226654
437173,437868,0.6886265277862549
437173,437508,0.6857693195343018
437173,437873,0.6772541999816895
437202,437654,0.6222211718559265
437261,439327,0.7090839743614197
437368,438821,0.6610894799232483
437422,437769,0.7257556915283203
437422,437878,0.6813532114028931
437422,437898,0.6933497786521912
437508,437769,0.7360078692436218
437508,437873,0.6273223757743835
437508,438779,0.6719700694084167
437654,438821,0.5843545198440552
437769,437878,0.6807358860969543
437769,437936,0.7102077603340149
437769,438779,0.6722176671028137
437868,437936,0.6755326390266418
437868,437873,0.6592584848403931
437873,437898,0.6461045145988464
437936,438821,0.6589100956916809
444859,444866,0.9074187278747559
444859,444865,0.9070333242416382
444859,444863,0.8497366309165955
444859,446273,0.5534898638725281
444859,452740,0.5262466073036194
444863,444866,0.8679566979408264
444863,444865,0.8651716709136963
444863,446273,0.5581780076026917
444863,452740,0.5265253782272339
444865,444866,0.9177589416503906
444865,446273,0.5950061082839966
444865,452740,0.5412156581878662
446273,452032,0.6611253023147583
446273,453312,0.6479599475860596
446273,450761,0.6119571328163147
446273,452740,0.6115031242370605
446561,453193,0.818783700466156
446561,446563,0.7998741269111633
446561,448183,0.7910798788070679
446561,453212,0.7901357412338257
446561,447752,0.7735193967819214
446563,448183,0.8331180810928345
446563,453267,0.8139681220054626
446563,453212,0.8046767711639404
446563,454357,0.8023884892463684
446563,447298,0.7836679220199585
446563,447752,0.7911288142204285
446563,451264,0.7479490041732788
446563,451270,0.7531953454017639
446563,451287,0.7198723554611206
446563,451725,0.7385966777801514
446563,453975,0.7264819145202637
447298,453193,0.8219953775405884
447298,453267,0.8142426013946533
447298,452651,0.8047657012939453
447298,453212,0.7907001376152039
447298,448280,0.7830018401145935
447298,448938,0.7762182354927063
447298,451262,0.7082016468048096
447298,451286,0.719287633895874
447298,451287,0.7316468954086304
447298,451302,0.6351290941238403
447298,451308,0.699742317199707
447298,456342,0.7815495133399963
447752,454344,0.8034865856170654
447752,453212,0.7980407476425171
447752,454357,0.7958932518959045
447752,454359,0.7942602634429932
447752,447804,0.7145936489105225
447752,451302,0.6358521580696106
447752,451725,0.7187572121620178
447752,452102,0.5242952108383179
447804,453212,0.7365662455558777
447804,453975,0.7066349387168884
447804,454344,0.706283688545227
447804,448938,0.7009804248809814
447804,453354,0.6556214690208435
448183,453212,0.8090734481811523
448183,453193,0.8006404042243958
448183,454357,0.7980304956436157
448183,453267,0.7969463467597961
448183,451725,0.7161652445793152
448183,454344,0.7674527764320374
448280,452651,0.8630397915840149
448280,448938,0.8197586536407471
448280,453212,0.799895167350769
448280,453267,0.7848135232925415
448280,451302,0.6374149322509766
448280,451725,0.7216604351997375
448587,452188,0.6282116174697876
448587,451286,0.6123624444007874
448587,451287,0.6078867316246033
448938,452651,0.8333564400672913
448938,453267,0.814113974571228
448938,454357,0.7808602452278137
448959,450483,0.8561765551567078
448959,451909,0.7357317805290222
448959,450761,0.6892900466918945
450483,451909,0.7665942907333374
450483,450761,0.6896313428878784
450761,452032,0.6668798327445984
451262,451264,0.7830962538719177
451262,451270,0.7200099229812622
451262,451287,0.7149356603622437
451262,451286,0.7132073044776917
451264,451270,0.8356178998947144
451264,453212,0.7925278544425964
451264,453267,0.761898398399353
451264,451286,0.7396032810211182
451264,451308,0.7445738911628723
451270,453212,0.7872999906539917
451270,451286,0.7648507356643677
451270,451308,0.6976231932640076
451270,453975,0.7275994420051575
451286,451287,0.7620187401771545
451287,456342,0.7588033676147461
451287,454353,0.6426231861114502
451302,452651,0.662442684173584
451302,451725,0.6522257328033447
451308,451725,0.7083905339241028
451308,453212,0.7026786208152771
451725,452651,0.7344796061515808
451909,452102,0.5186759233474731
452032,452211,0.6213305592536926
452102,452188,0.5178729295730591
452188,453317,0.7155579924583435
452211,454738,0.6098491549491882
452364,453312,0.6208289265632629
452651,453267,0.8080331087112427
452651,453212,0.7879711985588074
453193,453267,0.8542580008506775
453193,453212,0.8358494639396667
453193,456342,0.7905380129814148
453212,453267,0.8593749403953552
453212,454344,0.8097877502441406
453212,453354,0.6213445663452148
453212,453975,0.7436563372612
453212,454359,0.7954521775245667
453212,456342,0.7987325191497803
453267,454359,0.8116012811660767
453267,456342,0.8088913559913635
453312,454738,0.6381935477256775
453975,454344,0.7372300624847412
453975,454357,0.7119788527488708
454344,454359,0.836959719657898
454344,454357,0.8038281798362732
454357,454359,0.8255175352096558
