object_id,title,object_name,culture,period,date_begin,date_end,country,region,city,geography,medium,classification,description,tags,image_url,image_small_url,object_url,is_public_domain,source,search_keywords,department,dynasty,reign,credit_line
824771,Marie Antoinette in a Park,Drawing,,,1775,1786,,,,,"Black chalk, stumped, and white chalk; framing lines in black chalk",Drawings,"Bequest of Mrs. Charles Wrightsman, 2019",Marie Antoinette; Queens; Portraits; Women,https://images.metmuseum.org/CRDImages/dp/original/DP-18368-001.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP-18368-001.jpg,https://www.metmuseum.org/art/collection/search/824771,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Drawings and Prints,,,"Bequest of Mrs. Charles Wrightsman, 2019"
192770,Saint Bridget of Sweden Receiving the Rule of Her Order,Relief,,,1459,1459,,,,,Marble,Sculpture,"John Stewart Kennedy Fund, 1914",Women; Flowers; Angels; Saints,https://images.metmuseum.org/CRDImages/es/original/DP224276.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP224276.jpg,https://www.metmuseum.org/art/collection/search/192770,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Sculpture and Decorative Arts,,,"John Stewart Kennedy Fund, 1914"
38317,Plaque with Scenes from the Life of the Buddha,Plaque,India (Bihar or West Bengal),Pala period,1100,1199,,,,,Mudstone,Sculpture,"Purchase, Anonymous Gift, 1982",Buddhism; Buddha,https://images.metmuseum.org/CRDImages/as/original/DP102618.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP102618.jpg,https://www.metmuseum.org/art/collection/search/38317,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Tibet; India,Asian Art,,,"Purchase, Anonymous Gift, 1982"
438821,Ia Orana Maria (Hail Mary),Painting,,,1891,1891,,,,,Oil on canvas,Paintings,"Bequest of Sam A. Lewisohn, 1951",Women; Landscapes; Angels; Virgin Mary; Jesus,https://images.metmuseum.org/CRDImages/ep/original/DT1025.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1025.jpg,https://www.metmuseum.org/art/collection/search/438821,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Bequest of Sam A. Lewisohn, 1951"
41865,Ink Tablet,Ink tablet,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",1736,1795,,,,,Ink,Ink,"Gift of A. W. Bahr, 1958",Buddhism; Buddha,https://images.metmuseum.org/CRDImages/as/original/58_64_29_O1.jpg,https://images.metmuseum.org/CRDImages/as/web-large/58_64_29_O1.jpg,https://www.metmuseum.org/art/collection/search/41865,True,The Metropolitan Museum of Art Collection API,Buddha; Sutra; China,Asian Art,,,"Gift of A. W. Bahr, 1958"
752005,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Hanging scroll,Japan,Kamakura (1185–1333)–Nanbokuchō (1336–92) period,1333,1392,,,,,"Hanging scroll; ink, color, gold, and cut gold leaf (kirikane) on silk",Paintings,"Gift of Sue Cassidy Clark, in honor of Barbara Brennan Ford, 2023",,https://images.metmuseum.org/CRDImages/as/original/DP-16218-019.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-16218-019.jpg,https://www.metmuseum.org/art/collection/search/752005,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva,Asian Art,,,"Gift of Sue Cassidy Clark, in honor of Barbara Brennan Ford, 2023"
78145,Portrait of Bodhidharma,Hanging scroll,Japan,Edo period (1615–1868),1734,1766,,,,,Hanging scroll; ink on paper,Paintings,"Gift of Florence and Herbert Irving, 2015",Men; Portraits,https://images.metmuseum.org/CRDImages/as/original/DP355572.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP355572.jpg,https://www.metmuseum.org/art/collection/search/78145,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; China,Asian Art,,,"Gift of Florence and Herbert Irving, 2015"
701293,Poems from the Pavilion of True Meaning,Album,China,Qing dynasty (1644–1911),1663,1672,,,,,Album of twenty-eight leaves; ink on paper,Calligraphy,"Gift of Julia and John Curtis, 2015",Poetry; Calligraphy,https://images.metmuseum.org/CRDImages/as/original/DP-13240-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13240-001.jpg,https://www.metmuseum.org/art/collection/search/701293,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Asian Art,,,"Gift of Julia and John Curtis, 2015"
670889,Luring the Sun Goddess Amaterasu Out of a Cave with Music; Death of the Historical Buddha,Hanging scrolls,Japan,Meiji period (1868–1912),1868,1899,,,,,"Pair of hanging scrolls; ink, color, and gold on silk",Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Caves; Landscapes,https://images.metmuseum.org/CRDImages/as/original/DP-12232-265.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-265.jpg,https://www.metmuseum.org/art/collection/search/670889,True,The Metropolitan Museum of Art Collection API,Buddha,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
296370,"Da Fu, Le Shan, Sichuan, China",Photograph,,,1986,1986,,,,,Platinum print,Photographs,"Gift of Susan and Arthur Fleischer Jr., 2011",Sculpture; Mountains; Landscapes; Buddha,,,https://www.metmuseum.org/art/collection/search/296370,False,The Metropolitan Museum of Art Collection API,Buddha; China,Photographs,,,"Gift of Susan and Arthur Fleischer Jr., 2011"
437261,The Penitence of Saint Jerome,"Painting, triptych",,,1510,1520,,,,,Oil on wood,Paintings,"Fletcher Fund, 1936",Landscapes; Saint Jerome; Saint John the Baptist; Jesus; Baptism of Christ,https://images.metmuseum.org/CRDImages/ep/original/DT5549.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT5549.jpg,https://www.metmuseum.org/art/collection/search/437261,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Fletcher Fund, 1936"
460281,Tabernacle Polyptych with the Madonna and Child and Scenes from the Life of Christ,Tabernacle polyptych,Northern France (?),,1272,1303,,,,,Ivory with traces of original gilding and polychromy; silver hinges.,Ivories,"Robert Lehman Collection, 1975",Christ; Madonna and Child; Annunciation; Nativity; Visitation,https://images.metmuseum.org/CRDImages/rl/original/SLP1553-1.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1553-1.jpg,https://www.metmuseum.org/art/collection/search/460281,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Robert Lehman Collection,,,"Robert Lehman Collection, 1975"
53241,Willows and Bridge,Screens,Japan,Momoyama period (1573–1615),1600,1615,,,,,"Pair of six-panel folding screens; ink, color, copper, gold, and gold leaf on paper",Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Bridges; Plants,https://images.metmuseum.org/CRDImages/as/original/DP362575.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP362575.jpg,https://www.metmuseum.org/art/collection/search/53241,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
194191,Clock watch with astronomical dial and sundial,Clock watch,,,1600,1615,,,,,"Case: gilded brass; Dial: gilded brass, silver, and copper; Movement: gilded brass, partly blued steel, and silver",Horology,"Gift of J. Pierpont Morgan, 1917",,https://images.metmuseum.org/CRDImages/es/original/DP340434.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP340434.jpg,https://www.metmuseum.org/art/collection/search/194191,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Sculpture and Decorative Arts,,,"Gift of J. Pierpont Morgan, 1917"
53438,Page of a Pilgrim’s Visiting Album,Book fragment,Japan,Edo period (1615–1868),1767,1899,,,,,"Album page; ink, color, and gold on paper, textile cover",Illustrated Books,"Gift of Estate of Samuel Isham, 1914",Buddhism; Avalokiteshvara; Buddha,https://images.metmuseum.org/CRDImages/as/original/14_140_2_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/14_140_2_sf.jpg,https://www.metmuseum.org/art/collection/search/53438,True,The Metropolitan Museum of Art Collection API,Buddha; Bodhisattva; Avalokiteshvara,Asian Art,,,"Gift of Estate of Samuel Isham, 1914"
57363,Page of a Pilgrim’s Visiting Album,Book fragment,Japan,Edo period (1615–1868),1767,1899,,,,,"Album page; ink, color, and gold on paper, textile cover",Illustrated Books,"Gift of Estate of Samuel Isham, 1914",Buddhism; Buddha,https://images.metmuseum.org/CRDImages/as/original/14_140_3_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/14_140_3_sf.jpg,https://www.metmuseum.org/art/collection/search/57363,True,The Metropolitan Museum of Art Collection API,Buddha; Bodhisattva; Avalokiteshvara,Asian Art,,,"Gift of Estate of Samuel Isham, 1914"
452102,Damascus Room,Period room,,,1706,1708,Syria,,Damascus,From,"Wood (poplar) with gesso relief, gold and tin leaf, glazes and paint; wood (cypress, poplar, and mulberry), mother-of-pearl, marble and other stones, stucco with glass, plaster ceramic tiles, iron, brass",Wood,"Gift of The Hagop Kevorkian Fund, 1970",,https://images.metmuseum.org/CRDImages/is/original/DP240367.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP240367.jpg,https://www.metmuseum.org/art/collection/search/452102,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Islamic Art,,,"Gift of The Hagop Kevorkian Fund, 1970"
57573,Statuette of Buddha Sitting on Engraved Throne,Statuette,Korea,Late Unified Silla dynasty (676–935),900,999,,,,,Gilt bronze,Sculpture,"Rogers Fund, 1917",Buddhism; Buddha,https://images.metmuseum.org/CRDImages/as/original/17_118_49_36907.jpg,https://images.metmuseum.org/CRDImages/as/web-large/17_118_49_36907.jpg,https://www.metmuseum.org/art/collection/search/57573,True,The Metropolitan Museum of Art Collection API,Buddha; Sutra; China,Asian Art,,,"Rogers Fund, 1917"
856720,The Esoteric Buddhist Goddess Karmavajri,Figure,Kashmir style in Western Tibet,,1000,1099,,,,,Silver inlaid with copper and gold,Sculpture,"Gift of Amy and Robert Poster, 2022",,https://images.metmuseum.org/CRDImages/as/original/DP-24931-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24931-001.jpg,https://www.metmuseum.org/art/collection/search/856720,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Vajra; Mandala; Tibet,Asian Art,,,"Gift of Amy and Robert Poster, 2022"
207157,Dwarf (one of a pair),Figure,,,1735,1750,,,,,Tin-glazed soft-paste porcelain decorated in polychrome enamels,Ceramics-Porcelain,"The Jack and Belle Linsky Collection, 1982",Men,https://images.metmuseum.org/CRDImages/es/original/DP223292.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP223292.jpg,https://www.metmuseum.org/art/collection/search/207157,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Sculpture and Decorative Arts,,,"The Jack and Belle Linsky Collection, 1982"
237451,Dwarf (one of a pair),Figure,,,1735,1750,,,,,Tin-glazed soft-paste porcelain decorated in polychrome enamels,Ceramics-Porcelain,"The Jack and Belle Linsky Collection, 1982",Men,https://images.metmuseum.org/CRDImages/es/original/DP223292.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP223292.jpg,https://www.metmuseum.org/art/collection/search/237451,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Sculpture and Decorative Arts,,,"The Jack and Belle Linsky Collection, 1982"
36131,Landscapes with poems,Album,China,Qing dynasty (1644–1911),1688,1688,,,,,Fifteen leaves from an album (1980.516.2a–c and 1981.4.1a–o) of eighteen leaves,Paintings,"Gift of Douglas Dillon, 1981",Poetry; Landscapes,https://images.metmuseum.org/CRDImages/as/original/1981_4_1a.jpg,https://images.metmuseum.org/CRDImages/as/web-large/1981_4_1a.jpg,https://www.metmuseum.org/art/collection/search/36131,True,The Metropolitan Museum of Art Collection API,Buddha; China,Asian Art,,,"Gift of Douglas Dillon, 1981"
450605,The Prince and the Petitioner,Illustrated single work,,,1575,1599,Iran,,,Attributed to,Ink and gold on paper,Codices,"Bequest of George D. Pratt, 1935",Princes; Horses,https://images.metmuseum.org/CRDImages/is/original/sf45-174-23r.jpg,https://images.metmuseum.org/CRDImages/is/web-large/sf45-174-23r.jpg,https://www.metmuseum.org/art/collection/search/450605,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Islamic Art,,,"Bequest of George D. Pratt, 1935"
549236,Stela of Ptahmose,"Stela, Ptahmose",,New Kingdom,-1320,-1320,,Memphite Region,,Probably from,Limestone,,"Harris Brisbane Dick Fund, 1967",,https://images.metmuseum.org/CRDImages/eg/original/LC-67_3_EGDP028267.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/LC-67_3_EGDP028267.jpg,https://www.metmuseum.org/art/collection/search/549236,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Egyptian Art,Late Dynasty 18-early Dynasty 19,,"Harris Brisbane Dick Fund, 1967"
42107,Lotus,Hanging scroll,China,Republic period (1912–49),1946,1946,,,,,Hanging scroll; ink and color on paper,Paintings,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",Flowers; Lotuses,,,https://www.metmuseum.org/art/collection/search/42107,False,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; China,Asian Art,,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986"
451725,"""The Concourse of the Birds"", Folio 11r from a Mantiq al-Tayr (Language of the Birds)",Folio from an illustrated manuscript,,,1575,1625,Iran,,Isfahan,Attributed to,"Ink, opaque watercolor, gold, and silver on paper",Codices,"Fletcher Fund, 1963",Cranes; Ducks; Poetry; Men; Persian; Peacocks; Roosters,https://images.metmuseum.org/CRDImages/is/original/DP234083.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP234083.jpg,https://www.metmuseum.org/art/collection/search/451725,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Islamic Art,,,"Fletcher Fund, 1963"
438779,A Peasant Family,Painting,,,1640,1648,,,,,Oil on copper,Paintings,"Gift of Michel David-Weill, 2023",Boys; Girls; Men; Cats; Family,https://images.metmuseum.org/CRDImages/ep/original/DP131218.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP131218.jpg,https://www.metmuseum.org/art/collection/search/438779,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Gift of Michel David-Weill, 2023"
53158,Tile with Buddha Triad,Relief,Japan,Asuka period (538–710),650,699,,,,,Earthenware with traces of color,Sculpture,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Buddhism; Bodhisattvas; Buddha,https://images.metmuseum.org/CRDImages/as/original/2015_300_249_F_Burke.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_249_F_Burke.jpg,https://www.metmuseum.org/art/collection/search/53158,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; China,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
435997,The Storm,Painting,,,1880,1880,,,,,Oil on canvas,Paintings,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",Men; Women,https://images.metmuseum.org/CRDImages/ep/original/DT11964.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT11964.jpg,https://www.metmuseum.org/art/collection/search/435997,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887"
712266,The Heart Sutra,Hanging scroll,Japan,,1999,1999,,,,,Hanging scroll; ink and gold on paper,Calligraphy,"Gift of The Friedman-Kien and Toyonaga Foundation, 2016",,,,https://www.metmuseum.org/art/collection/search/712266,False,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Sutra,Asian Art,,,"Gift of The Friedman-Kien and Toyonaga Foundation, 2016"
464294,Virgin and Child,Statuette,French,,1275,1300,France,,,Made in,Elephant ivory with paint,Ivories-Elephant,"Gift of J. Pierpont Morgan, 1917",,https://images.metmuseum.org/CRDImages/md/original/DP-34069-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-34069-001.jpg,https://www.metmuseum.org/art/collection/search/464294,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Medieval Art,,,"Gift of J. Pierpont Morgan, 1917"
